timestamp,course_enrolled,ccm_website,social_media,community_event,family_member_friend,current_ccm_student,ccm_alumni,high_school_teacher,high_school_counselor,in_app_advertisement,employer,billboard,television,radio,home_mailer,other_hear_about_ccm,affordable_cost,location_convenience,choice_of_programs,online_offerings,family_friend_referral,faculty_staff,college_reputation,financial_aid,scholarships,small_class_sizes,extra_curricular_opportunities,accepted_my_transfer_credits,negative_experience_at_another_college,nj_stars_program,ability_to_transfer_ccm_credits_to_a_4_year_school,get_college_credit_while_in_high_school,prior_to_applying_to_college_open_house,prior_to_applying_to_college_instant_decision_day,prior_to_applying_to_college_on_campus_information_session,prior_to_applying_to_college_titans_tuesday_virtual_information_session,prior_to_applying_to_college_women_who_dare,prior_to_applying_to_college_regional_college_fair,prior_to_applying_to_college_hs_sharetime_information_session,prior_to_applying_to_college_challenger_program,prior_to_applying_to_college_cybersecurity_information_protection_program_participation,prior_to_applying_to_college_information_session_at_my_high_school,prior_to_applying_to_college_campus_visit_with_my_high_school,prior_to_applying_to_college_campus_visit_individual,prior_to_applying_to_college_workforce_development_class,prior_to_applying_to_college_corporate_training,prior_to_applying_to_college_teen_arts_festival,prior_to_applying_to_college_summer_camp_at_ccm,prior_to_applying_to_college_hour_of_code,middle_high_school_computing_class_impact,middle_high_school_computing_related_club_impact,computing_related_competitions_impact,afterschool_computing_related_camp_program_impact,summer_computing_related_camp_program_impact,an_ap_computing_class_impact,a_dual_enrollment_computing_class_impact,family_or_friend_influence_impact,family_or_friend_working_in_the_computing_field_impact,high_school_teacher_or_guidance_counselor_impact,employer_influence_impact,current_ccm_student_influence_impact,experience_at_work_impact,other_influence_impact,degree_program_currently_enrolled_in,to_get_a_job_in_the_computing_field_motivation,transfer_to_bachelors_level_program_motivation,transfer_credits_back_to_hs_degree_motivation,career_advancement_motivation,career_change_motivation,professional_development_motivation,job_displacement_motivation,relocation_motivation,to_keep_current_in_tech_industry_motivation,it_industry_certifications_motivation,financial_motivation,personal_enrichment_motivation,high_school_guidance_counselor_source,high_school_teacher_source,ccm_information_technologies_website_source,ccm_admissions_source,ccm_advisor_counselor_source,employer_source,ccm_workforce_development_source,nj_workforce_development_program_source,other_source,first_choice_or_changed_majors,interest_in_taking_more_computing_classes,explanation_for_interest_in_taking_more_computing_classes,gender,race_ethnicity,age
2023/09/19 8:45:58 AM EST,Computing 131 Fundamentals of Programming (Python),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Yes,No,Not Sure,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,"Technical Studies, Applied Associate of Science",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,,,Woman,American Indian/Native American/Alaska Native,21-24
2023/09/24 8:08:52 PM EST,Computing 131 Fundamentals of Programming (Python),No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Computer Science,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,First Choice,,,Man,White/Caucasian,19-20
2023/09/25 1:13:12 PM EST,Computing 120 Foundations of Information Security,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,,No Impact,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,,,,,,,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,,Information Technology,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Exercise Science,,,Man,White/Caucasian,25-34
2023/09/25 2:41:33 PM EST,Computing 130 Intro to IT,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,First Choice,,,Man,White/Caucasian,19-20
2023/09/25 2:43:07 PM EST,Computing 130 Intro to IT,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,,,High Impact,,,,,High Impact,,Some Impact,High Impact,High Impact,High Impact,,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,,,Man,White/Caucasian,19-20
2023/09/25 2:43:12 PM EST,Computing 130 Intro to IT,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,,,Man,Asian,18 and younger
2023/09/25 2:43:25 PM EST,Computing 130 Intro to IT,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,No Impact,,,,,,Information Technology,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,,,Man,Hispanic/Latino,19-20
2023/09/25 2:43:38 PM EST,Computing 130 Intro to IT,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Don't recall,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,,,,High Impact,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,No Impact,High Impact,,,,,High Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Don't recall,Criminal Justice ,,,Man,White/Caucasian,19-20
2023/09/25 2:43:53 PM EST,Computing 130 Intro to IT,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,LIberal Arts,,,Man,White/Caucasian,21-24
2023/09/25 2:44:28 PM EST,Computing 130 Intro to IT,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,High Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,Information Technology,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,,,Man,White/Caucasian,35-64
2023/09/25 2:44:28 PM EST,Computing 130 Intro to IT,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,esl,,,Man,Hispanic/Latino,21-24
2023/09/25 2:45:13 PM EST,Computing 130 Intro to IT,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,Not Sure,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Black,35-64
2023/09/25 2:45:26 PM EST,Computing 130 Intro to IT,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Computer Science,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Science,,,Woman,Hispanic/Latino;White/Caucasian,19-20
2023/09/25 2:45:28 PM EST,Computing 130 Intro to IT,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,First Choice,,,Man,White/Caucasian,19-20
2023/09/25 2:45:46 PM EST,Computing 130 Intro to IT,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Cybersecurity ,,,Man,White/Caucasian,18 and younger
2023/09/25 2:45:50 PM EST,Computing 130 Intro to IT,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,First Choice,,,Man,Asian,18 and younger
2023/09/25 2:48:43 PM EST,Computing 130 Intro to IT,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,,Some Impact,High Impact,No Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,,,,,,High Impact,,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Information Technology,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,First Choice,,,Man,White/Caucasian,18 and younger
2023/09/25 2:52:17 PM EST,Computing 130 Intro to IT,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,,Some Impact,High Impact,,High Impact,,Some Impact,Some Impact,Some Impact,No Impact,No Impact,,,,High Impact,,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,Information Technology,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,First Choice,,,Man,White/Caucasian,18 and younger
2023/09/25 9:52:29 PM EST,Computing 120 Foundations of Information Security,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,,Some Impact,High Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,First Choice,,,Man,Black,25-34
2023/09/26 8:34:47 AM EST,Computing 120 Foundations of Information Security,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,,,,,,,High Impact,High Impact,,,,,,Information Technology,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,,,Man,Hispanic/Latino,19-20
2023/09/26 8:35:07 AM EST,Computing 120 Foundations of Information Security,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Hispanic/Latino;White/Caucasian,21-24
2023/09/26 8:35:26 AM EST,Computing 120 Foundations of Information Security,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,High Impact,Some Impact,High Impact,,,,,High Impact,,High Impact,,No Impact,Some Impact,No Impact,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,,Information Technology,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,First Choice,,,Man,White/Caucasian,21-24
2023/09/26 8:36:29 AM EST,Computing 120 Foundations of Information Security,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,,No Impact,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,First Choice,,,Man,White/Caucasian,25-34
2023/09/26 8:36:43 AM EST,Computing 120 Foundations of Information Security,Yes,Don't recall,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,,,,,,,,,,Some Impact,No Impact,,Information Technology,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,First Choice,,,Non-binary,White/Caucasian,21-24
2023/09/26 8:38:05 AM EST,Computing 120 Foundations of Information Security,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Some Impact,High Impact,,,,,,,Some Impact,,,,,,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,High Impact,,,High Impact,Information Security Certificate of Achievement,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Woman,White/Caucasian;Multi-Racial;Choose not to reply,25-34
2023/09/26 8:38:11 AM EST,Computing 120 Foundations of Information Security,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Criminal Justice,,,Woman,Asian;White/Caucasian,19-20
2023/09/26 8:38:25 AM EST,Computing 120 Foundations of Information Security,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,First Choice,,,Man,Asian,19-20
2023/09/26 8:39:32 AM EST,Computing 120 Foundations of Information Security,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,CIS Game Development Option,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,I didn't know how to go full into cybersecurity,,,Man,Hispanic/Latino;White/Caucasian;Multi-Racial,18 and younger
2023/09/26 8:39:35 AM EST,Computing 120 Foundations of Information Security,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Information Security Certificate of Achievement,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Don't recall,Don't recall,No,No,No,No,No,No,No,First Choice,,,Man,White/Caucasian,21-24
2023/09/26 8:41:19 AM EST,Computing 120 Foundations of Information Security,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Information Security Certificate of Achievement,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,crim,,,Man,Black,21-24
2023/09/26 8:42:02 AM EST,Computing 120 Foundations of Information Security,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,,,No Impact,Some Impact,No Impact,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,Information Technology,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Game Development,,,Man,Hispanic/Latino;White/Caucasian,19-20
2023/09/26 8:42:55 AM EST,Computing 120 Foundations of Information Security,Yes,Don't recall,No,Yes,Yes,Don't recall,Yes,Yes,No,No,No,No,No,Yes,No,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Information Technology and Information Security Certificate of Achievement,,,,,,,,,,,,,,,,,,,,,,,3.0,"The field is fairly new to me, therefore I would need some time to get used to the area of study. I do not dislike nor like computing as I am still trying to understand the field. ",Man,White/Caucasian,19-20
2023/09/26 8:43:02 AM EST,Computing 120 Foundations of Information Security,Don't recall,Yes,Don't recall,Yes,No,Yes,Don't recall,No,No,No,No,Don't recall,No,Yes,Don't recall,High Impact,Some Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,,High Impact,,No Impact,,,,High Impact,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,,,,,,,High Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Yes,Yes,Don't recall,No,No,No,Don't recall,LIberal Arts,,,Woman,White/Caucasian,25-34
2023/09/26 8:43:09 AM EST,Computing 120 Foundations of Information Security,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,High Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Not Sure,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,,Information Technology,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Don't recall,Graphic Design,,,Man,Hispanic/Latino;White/Caucasian,19-20
2023/09/26 8:44:05 AM EST,Computing 120 Foundations of Information Security,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,First Choice,,,Man,Choose not to reply,19-20
2023/09/26 8:45:42 AM EST,Computing 120 Foundations of Information Security,No,No,No,Don't recall,No,Don't recall,Don't recall,Don't recall,No,No,No,No,No,No,Don't recall,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Security Certificate of Achievement,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Don't recall,Don't recall,No,No,Yes,No,No,No,No,First Choice,,,Man,Asian;White/Caucasian,21-24
