timestamp,course_enrolled,ccm_website,social_media,community_event,family_member_friend,current_ccm_student,ccm_alumni,high_school_teacher,high_school_counselor,in_app_advertisement,employer,billboard,television,radio,home_mailer,other_hear_about_ccm,affordable_cost,location_convenience,choice_of_programs,online_offerings,family_friend_referral,faculty_staff,college_reputation,financial_aid,scholarships,small_class_sizes,extra_curricular_opportunities,accepted_my_transfer_credits,negative_experience_at_another_college,nj_stars_program,ability_to_transfer_ccm_credits_to_a_4_year_school,get_college_credit_while_in_high_school,prior_to_applying_to_college_open_house,prior_to_applying_to_college_instant_decision_day,prior_to_applying_to_college_on_campus_information_session,prior_to_applying_to_college_titans_tuesday_virtual_information_session,prior_to_applying_to_college_women_who_dare,prior_to_applying_to_college_regional_college_fair,prior_to_applying_to_college_hs_sharetime_information_session,prior_to_applying_to_college_challenger_program,prior_to_applying_to_college_cybersecurity_information_protection_program_participation,prior_to_applying_to_college_information_session_at_my_high_school,prior_to_applying_to_college_campus_visit_with_my_high_school,prior_to_applying_to_college_campus_visit_individual,prior_to_applying_to_college_workforce_development_class,prior_to_applying_to_college_corporate_training,prior_to_applying_to_college_teen_arts_festival,prior_to_applying_to_college_summer_camp_at_ccm,prior_to_applying_to_college_hour_of_code,middle_high_school_computing_class_impact,middle_high_school_computing_related_club_impact,computing_related_competitions_impact,afterschool_computing_related_camp_program_impact,summer_computing_related_camp_program_impact,an_ap_computing_class_impact,a_dual_enrollment_computing_class_impact,family_or_friend_influence_impact,family_or_friend_working_in_the_computing_field_impact,high_school_teacher_or_guidance_counselor_impact,employer_influence_impact,current_ccm_student_influence_impact,experience_at_work_impact,other_influence_impact,degree_program_currently_enrolled_in,to_get_a_job_in_the_computing_field_motivation,transfer_to_bachelors_level_program_motivation,transfer_credits_back_to_hs_degree_motivation,career_advancement_motivation,career_change_motivation,professional_development_motivation,job_displacement_motivation,relocation_motivation,to_keep_current_in_tech_industry_motivation,it_industry_certifications_motivation,financial_motivation,personal_enrichment_motivation,high_school_guidance_counselor_source,high_school_teacher_source,ccm_information_technologies_website_source,ccm_admissions_source,ccm_advisor_counselor_source,employer_source,ccm_workforce_development_source,nj_workforce_development_program_source,other_source,first_choice_or_changed_majors,interest_in_taking_more_computing_classes,explanation_for_interest_in_taking_more_computing_classes,gender,race_ethnicity,age
2022/10/06 10:19:04 AM EST,Computing 239 Internet & Web Design,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Asian,21-24
2022/10/06 10:19:59 AM EST,Computing 239 Internet & Web Design,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,,Some Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Engineering,,,Man,Asian,19-20
2022/10/06 10:52:04 AM EST,Computing 239 Internet & Web Design,No,No,No,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,,,,Some Impact,,,High Impact,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,Some Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,First Choice,,,Prefer not to say,Choose not to reply,35-64
2022/10/07 10:53:27 PM EST,Computing 128 Computer Science I,No,Yes,Don't recall,Yes,Yes,Yes,Don't recall,No,No,No,No,No,No,No,No,High Impact,Some Impact,High Impact,No Impact,Some Impact,,High Impact,,No Impact,No Impact,Some Impact,,,,Some Impact,,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,biology,,,,,,,,,,,,,,,,,,,,,,,3.0,"A lot of medical instruments are becoming more automated. As well as tools, and other pathways I am interested in. ",Woman,White/Caucasian,18 and younger
2022/10/10 2:28:44 PM EST,Computing 239 Internet & Web Design,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,High Impact,High Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Non Degree seeking,,,,,,,,,,,,,,,,,,,,,,,4.0,I am enjoying the online class,Woman,White/Caucasian,35-64
2022/10/13 11:57:18 AM EST,Computing 128 Computer Science I,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,Some Impact,No Impact,,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Woman,Hispanic/Latino,18 and younger
2022/10/13 11:58:09 AM EST,Computing 128 Computer Science I,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,,,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Not Sure,No,Yes,No,No,No,Yes,Not Sure,Not Sure,No,Not Sure,No,No,No,No,No,No,No Impact,No Impact,Some Impact,High Impact,High Impact,,High Impact,High Impact,,High Impact,,,,,ShareTime CSIP Program,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,First Choice,,,Man,White/Caucasian,18 and younger
2022/10/13 11:58:28 AM EST,Computing 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,First Choice,,,Man,Hispanic/Latino,18 and younger
2022/10/13 12:00:20 PM EST,Computing 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,,Some Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,,,Some Impact,Some Impact,,,,High Impact,High Impact,No,No,No,No,No,No,Yes,Not Sure,Yes,Yes,No,No,No,No,Yes,Yes,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,,High Impact,,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,First Choice,,,Woman,White/Caucasian,18 and younger
2022/10/13 12:01:22 PM EST,Computing 128 Computer Science I,No,Yes,Yes,Yes,Don't recall,Don't recall,Yes,Yes,No,No,Yes,No,No,No,No,,High Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,,,Some Impact,No Impact,,,,High Impact,High Impact,No,No,Yes,No,Not Sure,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,High Impact,Some Impact,High Impact,High Impact,,Some Impact,Some Impact,,Information Technology,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,,,Man,White/Caucasian;Multi-Racial,18 and younger
2022/10/13 12:03:03 PM EST,Computing 128 Computer Science I,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,i did not change,,,Man,Hispanic/Latino;White/Caucasian,18 and younger
2022/10/13 12:03:06 PM EST,Computing 128 Computer Science I,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,High Impact,,,,,ShareTime CSIP Program,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,First Choice,,,Man,White/Caucasian,18 and younger
2022/10/13 12:03:47 PM EST,Computing 128 Computer Science I,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,First Choice,,,Woman,Hispanic/Latino;White/Caucasian,18 and younger
2022/10/13 12:05:34 PM EST,Computing 128 Computer Science I,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,No Impact,,,,High Impact,High Impact,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,High Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,High Impact,,Some Impact,,,ShareTime CSIP Program,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Engineering,,,Man,Asian,18 and younger
2022/10/13 12:05:35 PM EST,Computing 128 Computer Science I,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Not Sure,Not Sure,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,ShareTime CSIP Program,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,First Choice,,,Man,White/Caucasian,18 and younger
2022/10/13 12:05:51 PM EST,Computing 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,,,,Man,Asian;Native Hawaiian/Other Pacific Islander;White/Caucasian,18 and younger
2022/10/13 12:07:31 PM EST,Computing 128 Computer Science I,Yes,No,No,Yes,Yes,No,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,Some Impact,No Impact,,,,Some Impact,Some Impact,High Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,No,No,Yes,No,Not Sure,Not Sure,Not Sure,Yes,Yes,No,No,Yes,No,No,No,No,No,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,No Impact,Information Technology,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,I did not change my major,,,Man,Choose not to reply,19-20
2022/10/13 12:07:35 PM EST,Computing 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Information Security Certificate of Achievement,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,First Choice,,,Man,Multi-Racial,18 and younger
2022/10/13 12:09:14 PM EST,Computing 128 Computer Science I,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,Some Impact,High Impact,No Impact,Some Impact,,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,Challenger Program,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,First Choice,,,Woman,White/Caucasian,18 and younger
2022/10/13 12:13:01 PM EST,Computing 128 Computer Science I,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,First Choice,,,Man,Asian,18 and younger
2022/10/13 12:13:38 PM EST,Computing 128 Computer Science I,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,First Choice,,,Man,White/Caucasian,18 and younger
2022/10/13 12:14:04 PM EST,Computing 128 Computer Science I,Yes,Don't recall,No,Don't recall,Yes,No,Don't recall,Don't recall,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,Business Administration,,,,,,,,,,,,,,,,,,,,,,,5.0,"It's a career that I study when I just graduated from high school, but I didn't like it and I transfer to another career. But I have always been interested in software programming. ",Man,Hispanic/Latino,35-64
2022/10/13 12:26:49 PM EST,Computing 128 Computer Science I,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Some Impact,High Impact,,,,,High Impact,,,,,,,,High Impact,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Information Technology,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,,,Man,White/Caucasian,18 and younger
2022/10/13 1:18:22 PM EST,Computing 128 Computer Science I,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,CIS Game Development Option,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,First Choice,,,Woman,White/Caucasian,19-20
2022/10/13 1:19:30 PM EST,Computing 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Early Childhood Education,,,,,,,,,,,,,,,,,,,,,,,1.0,I am taking this class as a requirement for my major. I am unsure as to why this is a requirement for my Early Childhood Education associates degree but it was.,Woman,White/Caucasian,19-20
2022/10/13 1:19:45 PM EST,Computing 128 Computer Science I,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Not Sure,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Computer Science,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Business,,,Man,White/Caucasian,21-24
2022/10/13 1:21:28 PM EST,Computing 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Criminal Justice,,,Woman,Asian;White/Caucasian,19-20
2022/10/13 1:21:55 PM EST,Computing 128 Computer Science I,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Multi-Racial,18 and younger
2022/10/13 1:22:36 PM EST,Computing 128 Computer Science I,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,,,,,,,,,,,,,,,,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,,,,,,,,,,,,,,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,,,Prefer not to say,Choose not to reply,18 and younger
2022/10/13 1:22:44 PM EST,Computing 128 Computer Science I,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Undecided,,,,,,,,,,,,,,,,,,,,,,,5.0,Professor is very good.  ,Man,Choose not to reply,35-64
2022/10/13 1:23:24 PM EST,Computing 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,,,,,,Some Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,,Computer Science,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Don't recall,No,No,No,No,First Choice,,,Man,White/Caucasian,19-20
2022/10/13 1:28:11 PM EST,Computing 128 Computer Science I,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No,Yes,Yes,No,No,Not Sure,No,No,No,Yes,No,Yes,Not Sure,No,No,No,Not Sure,Some Impact,No Impact,Some Impact,,,,Some Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,First Choice,,,Woman,Asian,21-24
2022/10/13 1:30:22 PM EST,Computing 131 Fundamentals of Programming (Python),No,No,No,Yes,Yes,Yes,Yes,Don't recall,No,No,No,No,No,No,No,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Architecture Program,,,Man,White/Caucasian,21-24
2022/10/13 1:31:38 PM EST,Computing 128 Computer Science I,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,High Impact,High Impact,No Impact,Some Impact,High Impact,,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,,No Impact,High Impact,Some Impact,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,High Impact,Some Impact,Some Impact,,,,,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,,Undecided,,,,,,,,,,,,,,,,,,,,,,,4.0,"I am a electrical engineering major so I know that I will need to take another computing class in the future but I'm not the best at coding. I want to get better at it, and would like to be able to code for jobs possibly in the future.",Man,White/Caucasian,18 and younger
2022/10/13 3:46:35 PM EST,Computing 128 Computer Science I,Yes,Don't recall,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,,High Impact,,Some Impact,Some Impact,Some Impact,No Impact,No Impact,,,Some Impact,High Impact,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,High Impact,No Impact,,,,Some Impact,,High Impact,Some Impact,Some Impact,,,,,Computer Science,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Don't recall,No,No,No,No,No,No,No,No,First Choice,,,Non-binary,White/Caucasian,18 and younger
2022/10/13 6:05:49 PM EST,Computing 239 Internet & Web Design,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,High Impact,High Impact,,,,,,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Engineering,,,Woman,Asian,21-24
2022/10/13 6:09:28 PM EST,Computing 239 Internet & Web Design,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,First Choice,,,Man,Asian,25-34
